fishstock,AssessmentYear,Year,recruitment,high_recruitment,low_recruitment,low_SSB,SSB,high_SSB,catches,landings,discards,low_F,F,high_F,StockPublishNote,Purpose,Fage,recruitment_age,units,stockSizeDescription,stockSizeUnits,fishingPressureDescription,fishingPressureUnits
anf.27.3a46,2019,1986,NA,NA,NA,NA,NA,NA,12343,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1987,NA,NA,NA,NA,NA,NA,15377,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1988,NA,NA,NA,NA,NA,NA,17973,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1989,NA,NA,NA,NA,NA,NA,16451,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1990,NA,NA,NA,NA,NA,NA,17605,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1991,NA,NA,NA,NA,NA,NA,18369,17441,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1992,NA,NA,NA,NA,NA,NA,20807,21872,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1993,NA,NA,NA,NA,NA,NA,22596,23971,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1994,NA,NA,NA,NA,NA,NA,25155,25057,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1995,NA,NA,NA,NA,NA,NA,29055,28913,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1996,NA,NA,NA,NA,NA,NA,35039,35100,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1997,NA,NA,NA,NA,NA,NA,32853,32728,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1998,NA,NA,NA,NA,NA,NA,25471,25293,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,1999,NA,NA,NA,NA,NA,NA,21230,21854,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2000,NA,NA,NA,NA,NA,NA,18973,19682,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2001,NA,NA,NA,NA,NA,NA,19304,19157,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2002,NA,NA,NA,NA,NA,NA,15978,15067,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2003,NA,NA,NA,NA,NA,NA,13004,12008,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2004,NA,NA,NA,NA,NA,NA,13496,11976,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2005,NA,NA,NA,23,39,54,13557,13728,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2006,NA,NA,NA,34,41,47,15152,13292,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2007,NA,NA,NA,44,50,57,16430,14564,490,NA,0.98,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2008,NA,NA,NA,42,54,65,16918,15878,903,NA,1.028,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2009,NA,NA,NA,33,38,43,16008,15372,38,NA,1.329,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2010,NA,NA,NA,30,42,54,13833,12136,69,NA,0.947,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2011,NA,NA,NA,25,33,42,13679,12902,95,NA,1.282,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2012,NA,NA,NA,30,36,43,12266,11143,590,NA,1.06,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2013,NA,NA,NA,31,38,46,12141,11375,687,NA,1.02,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2014,NA,NA,NA,43,53,63,13286,14406,448,NA,0.956,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2015,NA,NA,NA,59,68,77,16162,15663,395,NA,0.775,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2016,NA,NA,NA,67,78,89,19553,19412,981,NA,0.858,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2017,NA,NA,NA,74,88,102,22023,21719,756,NA,0.839,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2018,NA,NA,NA,66,78,89,21350,21572,326,NA,0.925,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
anf.27.3a46,2019,2019,NA,NA,NA,46,59,71,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,Relative Harvest Rate,ratio
ank.27.78abd,2019,1986,NA,NA,NA,NA,NA,NA,NA,8217,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1987,NA,NA,NA,NA,NA,NA,NA,7618,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1988,NA,NA,NA,NA,NA,NA,NA,8381,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1989,NA,NA,NA,NA,NA,NA,NA,8821,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1990,NA,NA,NA,NA,NA,NA,NA,9631,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1991,NA,NA,NA,NA,NA,NA,NA,8779,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1992,NA,NA,NA,NA,NA,NA,NA,8176,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1993,NA,NA,NA,NA,NA,NA,NA,6567,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1994,NA,NA,NA,NA,NA,NA,NA,5745,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1995,NA,NA,NA,NA,NA,NA,NA,6954,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1996,NA,NA,NA,NA,NA,NA,NA,8093,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1997,NA,NA,NA,NA,NA,NA,NA,8116,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1998,NA,NA,NA,NA,NA,NA,NA,8598,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,1999,NA,NA,NA,NA,NA,NA,NA,6738,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2000,NA,NA,NA,NA,NA,NA,NA,6644,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2001,NA,NA,NA,NA,NA,NA,NA,5728,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2002,NA,NA,NA,NA,NA,NA,NA,6505,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2003,0,0,0,0.66,1.04,1.42,NA,8171,179,NA,1.612,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2004,2,3,1,0.68,1.03,1.38,NA,7537,676,NA,1.637,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2005,1,1,0,0.59,0.89,1.19,NA,7187,727,NA,1.6,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2006,1,1,0,0.92,1.3,1.67,NA,6131,704,NA,1.461,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2007,1,2,1,1.05,1.49,1.92,NA,6608,413,NA,1.483,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2008,2,2,1,1.96,2.6,3.23,NA,7399,1585,NA,1.309,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2009,0,0,0,1.45,1.96,2.48,NA,8287,2113,NA,1.204,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2010,1,1,0,1.38,1.94,2.51,NA,8626,1436,NA,1.259,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2011,2,3,1,1.33,1.83,2.33,NA,9348,971,NA,1.208,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2012,1,2,1,1.24,1.81,2.39,NA,8429,1459,NA,1.213,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2013,6,8,3,1.55,2.09,2.64,NA,10475,2285,NA,1.293,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2014,2,2,1,1.3,1.78,2.26,NA,9832,2570,NA,1.164,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2015,1,2,1,0.99,1.5,2.01,NA,9649,1460,NA,1.122,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2016,1,2,1,1.76,2.34,2.92,NA,10220,2441,NA,1.113,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2017,1,1,1,2.88,2.88,2.88,NA,11690,1770,NA,0.882,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.78abd,2019,2018,2,3,1,3.38,4.37,5.36,NA,10174,1109,NA,0.729,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,Kilograms per hour,F,Year-1
ank.27.8c9a,2019,1978,NA,NA,NA,NA,NA,NA,NA,355,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1979,NA,NA,NA,NA,NA,NA,NA,516,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1980,NA,NA,NA,0.66,1.39,2.94,NA,2110,NA,0.38,0.8,1.68,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1981,NA,NA,NA,0.74,1.42,2.74,NA,2300,NA,0.41,0.83,1.65,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1982,NA,NA,NA,0.8,1.45,2.63,NA,2369,NA,0.45,0.86,1.65,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1983,NA,NA,NA,0.84,1.5,2.68,NA,2379,NA,0.46,0.88,1.67,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1984,NA,NA,NA,0.75,1.31,2.31,NA,1929,NA,0.47,0.88,1.66,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1985,NA,NA,NA,0.62,1.07,1.84,NA,1833,NA,0.47,0.86,1.6,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1986,NA,NA,NA,0.71,1.21,2.05,NA,2563,NA,0.5,0.92,1.67,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1987,NA,NA,NA,0.95,1.64,2.82,NA,3832,NA,0.6,1.09,2,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1988,NA,NA,NA,0.95,1.68,2.97,NA,3700,NA,0.69,1.31,2.48,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1989,NA,NA,NA,0.68,1.19,2.09,NA,2578,NA,0.68,1.3,2.49,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1990,NA,NA,NA,0.59,1.04,1.84,NA,2334,NA,0.66,1.25,2.38,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1991,NA,NA,NA,0.53,0.94,1.65,NA,2162,NA,0.67,1.27,2.42,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1992,NA,NA,NA,0.49,0.87,1.53,NA,2111,NA,0.7,1.33,2.51,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1993,NA,NA,NA,0.45,0.78,1.37,NA,2227,NA,0.8,1.53,2.9,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1994,NA,NA,NA,0.36,0.62,1.07,NA,1580,NA,0.8,1.51,2.84,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1995,NA,NA,NA,0.37,0.63,1.08,NA,1843,NA,0.76,1.4,2.6,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1996,NA,NA,NA,0.42,0.72,1.25,NA,1629,NA,0.69,1.3,2.42,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1997,NA,NA,NA,0.45,0.77,1.32,NA,1813,NA,0.6,1.11,2.07,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1998,NA,NA,NA,0.61,1.07,1.86,NA,2089,NA,0.54,1.03,1.94,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,1999,NA,NA,NA,0.67,1.19,2.13,NA,1879,NA,0.49,0.94,1.82,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2000,NA,NA,NA,0.58,1.05,1.89,NA,1369,NA,0.43,0.84,1.65,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2001,NA,NA,NA,0.44,0.79,1.42,NA,1013,NA,0.4,0.79,1.54,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2002,NA,NA,NA,0.34,0.61,1.08,NA,810,NA,0.38,0.74,1.44,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2003,NA,NA,NA,0.34,0.61,1.09,NA,934,NA,0.39,0.75,1.44,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2004,NA,NA,NA,0.37,0.65,1.14,NA,993,NA,0.43,0.83,1.59,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2005,NA,NA,NA,0.33,0.58,1.02,NA,933,NA,0.43,0.82,1.56,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2006,NA,NA,NA,0.4,0.7,1.22,NA,1161,NA,0.4,0.75,1.44,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2007,NA,NA,NA,0.57,1.02,1.82,NA,1306,NA,0.36,0.7,1.35,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2008,NA,NA,NA,0.6,1.05,1.85,NA,957,NA,0.3,0.59,1.13,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2009,NA,NA,NA,0.52,0.9,1.55,NA,774,NA,0.25,0.48,0.9,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2010,NA,NA,NA,0.59,0.98,1.65,NA,754,NA,0.22,0.4,0.75,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2011,NA,NA,NA,0.71,1.18,1.98,NA,948,NA,0.21,0.38,0.7,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2012,NA,NA,NA,0.88,1.47,2.45,NA,1141,NA,0.21,0.39,0.72,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2013,NA,NA,NA,0.97,1.58,2.59,NA,1071,NA,0.21,0.37,0.68,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2014,NA,NA,NA,1.03,1.64,2.61,NA,998,NA,0.19,0.33,0.59,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2015,NA,NA,NA,1.15,1.81,2.86,NA,1047,NA,0.17,0.3,0.53,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2016,NA,NA,NA,1.29,2.03,3.18,NA,1014,NA,0.16,0.29,0.5,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2017,NA,NA,NA,1.18,1.83,2.83,NA,861,NA,0.15,0.27,0.46,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2018,NA,NA,NA,1.16,1.8,2.81,NA,764,NA,0.14,0.24,0.42,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
ank.27.8c9a,2019,2019,NA,NA,NA,1.09,1.7,2.67,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,B/Bmsy,ratio,F/Fmsy,ratio
aru.27.123a4,2019,1988,NA,NA,NA,NA,NA,NA,NA,14096,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1989,NA,NA,NA,NA,NA,NA,NA,12176,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1990,NA,NA,NA,NA,NA,NA,NA,11441,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1991,NA,NA,NA,NA,NA,NA,NA,10295,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1992,NA,NA,NA,NA,NA,NA,NA,12668,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1993,NA,NA,NA,NA,NA,NA,NA,11188,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1994,NA,NA,NA,NA,NA,NA,NA,7953,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1995,NA,NA,NA,NA,NA,NA,NA,7857,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1996,NA,NA,NA,NA,NA,NA,NA,8263,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1997,NA,NA,NA,NA,NA,NA,NA,7165,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1998,NA,NA,NA,NA,NA,NA,NA,10277,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,1999,NA,NA,NA,NA,NA,NA,NA,8596,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2000,NA,NA,NA,NA,NA,NA,NA,7654,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2001,NA,NA,NA,NA,NA,NA,NA,16549,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2002,NA,NA,NA,NA,NA,NA,NA,8672,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2003,NA,NA,NA,NA,NA,NA,NA,9969,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2004,NA,NA,NA,NA,NA,NA,NA,16817,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2005,NA,NA,NA,NA,NA,NA,NA,17595,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2006,NA,NA,NA,NA,NA,NA,NA,25496,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2007,NA,NA,NA,NA,NA,NA,NA,16374,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2008,NA,NA,NA,NA,NA,NA,NA,13424,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2009,NA,NA,NA,NA,216783,NA,NA,13495,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2010,NA,NA,NA,NA,NA,NA,NA,12898,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2011,NA,NA,NA,NA,NA,NA,NA,12064,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2012,NA,NA,NA,NA,177897,NA,NA,12485,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2013,NA,NA,NA,NA,NA,NA,NA,13229,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2014,NA,NA,NA,NA,328143,NA,NA,15062,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2015,NA,NA,NA,NA,NA,NA,NA,15236,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2016,NA,NA,NA,NA,571561,NA,NA,18893,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2017,NA,NA,NA,NA,NA,NA,NA,17835,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.123a4,2019,2018,NA,NA,NA,NA,301611,NA,NA,23859,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2019,2000,NA,NA,NA,2735,20764,38794,NA,5657,NA,NA,0.272,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2019,2001,NA,NA,NA,9503,22426,35348,NA,3043,NA,NA,0.136,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2019,2002,NA,NA,NA,9779,18465,27151,NA,4960,NA,NA,0.269,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2019,2003,NA,NA,NA,9886,14826,19766,NA,2686,NA,NA,0.181,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2019,2004,NA,NA,NA,14854,30289,45724,NA,3637,NA,NA,0.12,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
